time,switch_id,src_ip,dst_ip,proto,in_port,pkt_rate,byte_rate,avg_pkt_size,duration,pair_flow,port_src_count,label
691.32,1,172.16.129.74,10.0.0.100,17,5,2756.09,756952.43,274.6,1.61,0,44,1
712.04,3,172.16.222.35,10.0.0.100,17,4,871.59,375926.17,431.3,3.01,0,204,1
299.44,3,10.0.0.1,10.0.0.100,17,3,75.91,39849.83,524.9,0.58,1,2,0
54.3,1,10.0.0.2,10.0.0.100,6,2,23.55,14905.73,633.0,22.04,1,1,0
695.53,2,172.16.222.56,10.0.0.100,17,5,2964.69,1057291.55,356.6,4.35,0,219,1
435.88,1,10.0.0.3,10.0.0.100,17,2,18.63,19812.08,1063.4,10.87,1,3,0
319.98,2,10.0.0.3,10.0.0.100,6,1,117.06,87483.62,747.3,17.08,1,14,0
317.22,2,10.0.0.2,10.0.0.100,6,3,13.73,3097.12,225.5,6.89,1,1,0
630.88,3,10.0.0.3,10.0.0.100,6,3,3.1,655.57,211.4,16.99,1,2,0
316.84,1,10.0.0.2,10.0.0.100,17,3,41.81,7592.79,181.6,3.52,1,1,0
751.7,3,192.168.74.240,10.0.0.100,6,4,687.37,86910.48,126.4,3.22,0,391,1
495.03,1,10.0.0.1,10.0.0.100,17,2,28.5,14672.56,514.9,1.73,1,1,0
352.84,2,10.0.0.1,10.0.0.100,6,3,60.81,34898.05,573.9,14.17,1,1,0
764.42,3,192.168.188.158,10.0.0.100,6,4,905.75,55502.82,61.3,0.26,0,209,1
603.0,3,10.0.0.3,10.0.0.100,6,2,63.79,65096.59,1020.4,12.19,1,1,0
74.83,3,10.0.0.2,10.0.0.100,6,3,93.06,103787.3,1115.3,16.63,1,1,0
215.7,2,10.0.0.3,10.0.0.100,6,3,56.77,72019.67,1268.6,8.19,1,1,0
687.88,3,172.16.177.185,10.0.0.100,17,5,2767.99,1066327.09,385.2,4.79,0,2,1
750.57,1,192.168.235.26,10.0.0.100,6,5,2114.69,275078.85,130.1,4.55,0,257,1
769.15,3,192.168.139.100,10.0.0.100,6,5,1634.46,123256.63,75.4,3.61,0,3,1
248.1,2,10.0.0.3,10.0.0.100,6,3,35.05,7141.4,203.8,28.45,1,2,0
628.2,1,10.0.0.1,10.0.0.100,6,2,112.61,140339.0,1246.2,5.36,1,1,0
687.79,3,172.16.151.49,10.0.0.100,17,5,315.17,143216.82,454.4,1.31,0,345,1
209.11,3,10.0.0.1,10.0.0.100,6,2,42.35,59089.03,1395.4,1.42,1,1,0
21.33,3,10.0.0.2,10.0.0.100,6,3,34.37,31944.09,929.4,18.65,1,3,0
338.44,2,10.0.0.1,10.0.0.100,17,3,11.5,14330.36,1246.3,24.16,1,2,0
550.08,3,10.0.0.1,10.0.0.100,6,2,38.79,24032.21,619.6,5.04,1,3,0
770.73,1,192.168.186.119,10.0.0.100,6,5,2018.25,181661.8,90.0,0.54,0,279,1
696.05,3,172.16.198.205,10.0.0.100,17,5,1581.17,418010.02,264.4,2.23,0,332,1
96.38,2,10.0.0.1,10.0.0.100,6,3,31.07,7943.67,255.6,24.45,1,1,0
262.94,1,10.0.0.2,10.0.0.100,17,2,25.74,19623.54,762.4,25.51,1,3,0
286.39,3,10.0.0.2,10.0.0.100,6,2,40.08,48369.41,1206.8,12.03,1,3,0
684.39,1,172.16.70.98,10.0.0.100,17,5,489.45,49315.57,100.8,2.54,0,3,1
309.83,1,10.0.0.3,10.0.0.100,6,1,78.79,76231.26,967.5,14.49,1,15,0
754.62,3,192.168.65.25,10.0.0.100,6,5,2055.61,209829.75,102.1,5.16,0,281,1
747.66,1,192.168.118.60,10.0.0.100,6,5,403.7,49000.6,121.4,4.19,0,71,1
675.9,3,172.16.184.232,10.0.0.100,17,5,1302.31,551441.69,423.4,6.7,0,211,1
751.28,2,192.168.237.162,10.0.0.100,6,5,518.13,37571.42,72.5,5.8,0,84,1
409.09,1,10.0.0.3,10.0.0.100,6,3,46.25,62998.56,1362.2,3.41,1,3,0
598.3,2,10.0.0.2,10.0.0.100,6,1,24.99,18500.37,740.2,27.37,1,24,0
562.46,1,10.0.0.3,10.0.0.100,17,3,41.75,36282.25,869.1,2.31,1,2,0
733.64,1,192.168.207.3,10.0.0.100,6,4,2045.07,111404.81,54.5,1.08,0,456,1
153.51,1,10.0.0.2,10.0.0.100,17,2,82.04,51713.72,630.4,26.61,1,2,0
679.87,2,172.16.20.4,10.0.0.100,17,4,542.66,182730.99,336.7,1.98,0,164,1
726.06,2,192.168.191.23,10.0.0.100,6,5,2119.58,231132.97,109.0,3.05,0,384,1
328.74,3,10.0.0.1,10.0.0.100,17,3,8.99,592.69,65.9,0.66,1,1,0
648.04,2,10.0.0.3,10.0.0.100,6,3,53.93,49990.21,926.9,24.67,0,2,0
598.38,3,10.0.0.3,10.0.0.100,17,3,8.6,2179.33,253.3,24.1,1,1,0
124.06,1,10.0.0.1,10.0.0.100,17,3,62.75,86417.64,1377.2,9.69,1,3,0
724.93,2,192.168.196.225,10.0.0.100,6,5,1508.1,87500.98,58.0,5.07,0,62,1
684.8,3,172.16.251.207,10.0.0.100,17,5,1048.71,283847.88,270.7,4.86,0,55,1
743.36,3,192.168.72.177,10.0.0.100,6,4,2373.53,162131.67,68.3,1.96,0,222,1
648.11,2,10.0.0.3,10.0.0.100,17,3,9.64,2217.22,229.9,12.17,1,2,0
641.4,2,10.0.0.3,10.0.0.100,6,2,112.76,142065.76,1259.9,11.36,1,1,0
149.28,2,10.0.0.3,10.0.0.100,6,3,45.99,9594.51,208.6,20.58,1,3,0
711.32,3,172.16.198.3,10.0.0.100,17,4,2135.39,624651.59,292.5,5.31,0,3,1
538.37,2,10.0.0.1,10.0.0.100,17,3,116.18,120903.31,1040.7,21.72,1,1,0
717.03,2,172.16.208.213,10.0.0.100,17,5,714.84,46844.36,65.5,7.73,0,319,1
743.5,3,192.168.255.180,10.0.0.100,6,5,1930.38,235936.32,122.2,5.02,0,66,1
628.52,3,10.0.0.3,10.0.0.100,6,3,36.79,4373.78,118.9,15.14,1,2,0
224.88,2,10.0.0.2,10.0.0.100,6,2,19.94,10991.26,551.1,23.89,1,2,0
616.53,3,10.0.0.1,10.0.0.100,6,3,348.22,151059.32,433.8,16.7,1,3,0
684.35,2,172.16.201.5,10.0.0.100,17,5,291.47,100265.5,344.0,1.93,0,200,1
688.16,3,172.16.244.110,10.0.0.100,17,4,433.4,28278.16,65.2,7.33,0,173,1
688.53,3,172.16.131.101,10.0.0.100,17,5,2906.98,1411630.14,485.6,3.77,0,376,1
463.65,2,10.0.0.1,10.0.0.100,6,3,103.18,84180.98,815.9,8.39,1,1,0
758.17,3,192.168.150.159,10.0.0.100,6,5,828.4,104316.67,125.9,5.72,0,495,1
762.87,2,192.168.51.44,10.0.0.100,6,5,2273.73,159609.47,70.2,1.72,0,186,1
552.34,2,10.0.0.1,10.0.0.100,17,2,41.39,9919.31,239.6,1.99,0,1,0
682.45,1,172.16.12.79,10.0.0.100,17,5,2877.15,1222376.31,424.9,6.69,0,272,1
242.5,2,10.0.0.3,10.0.0.100,6,2,88.4,54298.77,614.3,4.23,1,3,0
309.4,2,10.0.0.2,10.0.0.100,17,3,15.53,17018.3,1095.6,11.37,1,2,0
722.25,2,172.16.107.241,10.0.0.100,17,5,2594.65,820498.25,316.2,1.31,0,2,1
355.09,2,10.0.0.1,10.0.0.100,17,2,248.56,222677.68,895.9,4.37,1,1,0
680.86,2,172.16.242.247,10.0.0.100,17,4,2675.42,1294990.55,484.0,6.61,0,1,1
661.31,1,10.0.0.2,10.0.0.100,17,3,98.4,82819.07,841.7,4.64,1,1,0
475.4,3,10.0.0.2,10.0.0.100,6,2,6.64,440.84,66.4,21.43,1,2,0
732.81,1,192.168.183.22,10.0.0.100,6,4,2248.77,170061.05,75.6,0.51,0,134,1
565.34,1,10.0.0.2,10.0.0.100,6,2,53.73,77169.66,1436.3,22.55,0,1,0
542.06,3,10.0.0.2,10.0.0.100,17,3,14.91,18220.41,1222.3,7.16,1,3,0
651.05,3,10.0.0.2,10.0.0.100,6,3,6.41,977.18,152.5,2.59,1,1,0
748.77,2,192.168.35.154,10.0.0.100,6,5,728.04,93469.81,128.4,2.84,0,238,1
391.93,3,10.0.0.2,10.0.0.100,17,3,14.26,1759.9,123.4,1.14,1,2,0
509.21,1,10.0.0.1,10.0.0.100,6,1,110.19,71226.11,646.4,23.43,0,22,0
637.54,3,10.0.0.1,10.0.0.100,6,3,63.82,91279.56,1430.3,2.45,1,2,0
595.65,1,10.0.0.3,10.0.0.100,6,3,20.02,19608.98,979.3,22.9,1,2,0
685.81,1,172.16.57.42,10.0.0.100,17,5,2443.42,1223128.62,500.6,4.21,0,198,1
87.14,3,10.0.0.2,10.0.0.100,6,3,39.39,4470.48,113.5,8.5,1,2,0
614.71,2,10.0.0.3,10.0.0.100,17,2,109.83,96696.3,880.4,13.53,1,2,0
730.94,1,192.168.96.51,10.0.0.100,6,5,1803.88,151466.28,84.0,1.82,0,3,1
702.06,2,172.16.46.227,10.0.0.100,17,4,1846.89,335644.82,181.7,1.19,0,177,1
211.8,2,10.0.0.1,10.0.0.100,6,2,9.81,1524.23,155.4,5.91,1,3,0
575.08,2,10.0.0.2,10.0.0.100,17,3,106.72,90311.79,846.2,1.83,1,2,0
195.25,1,10.0.0.1,10.0.0.100,6,3,32.79,5090.79,155.2,10.88,1,2,0
451.51,1,10.0.0.1,10.0.0.100,6,2,108.93,61366.1,563.4,22.27,0,3,0
298.12,1,10.0.0.3,10.0.0.100,6,1,15.58,11351.86,728.5,25.82,1,39,0
581.42,1,10.0.0.2,10.0.0.100,17,2,38.91,41660.2,1070.6,24.79,1,3,0
682.27,1,172.16.15.19,10.0.0.100,17,4,423.83,63111.54,148.9,0.51,0,2,1
646.74,2,10.0.0.3,10.0.0.100,6,3,81.9,72330.55,883.2,6.28,1,3,0
707.67,1,172.16.195.81,10.0.0.100,17,4,2188.64,994053.4,454.2,1.57,0,257,1
69.62,1,10.0.0.3,10.0.0.100,17,1,35.8,34243.15,956.6,0.88,1,41,0
694.72,1,172.16.130.32,10.0.0.100,17,4,1389.37,234165.11,168.5,6.51,0,111,1
732.84,1,192.168.197.22,10.0.0.100,6,5,1245.13,86342.02,69.3,3.46,0,2,1
339.11,3,10.0.0.1,10.0.0.100,6,2,47.24,52888.98,1119.6,4.8,1,1,0
565.12,2,10.0.0.2,10.0.0.100,6,2,46.04,50507.18,1097.0,14.84,1,3,0
244.42,3,10.0.0.3,10.0.0.100,6,2,72.22,77729.08,1076.3,18.4,1,1,0
764.02,2,192.168.246.157,10.0.0.100,6,5,2364.63,168910.45,71.4,3.02,0,473,1
735.54,3,192.168.169.232,10.0.0.100,6,4,578.07,53401.72,92.4,1.78,0,3,1
400.25,2,10.0.0.2,10.0.0.100,17,3,56.72,7052.03,124.3,18.41,1,3,0
522.63,1,10.0.0.1,10.0.0.100,17,2,5.42,367.15,67.8,9.57,1,1,0
705.11,1,172.16.189.237,10.0.0.100,17,5,1115.13,95393.76,85.5,7.67,0,56,1
709.2,1,172.16.237.234,10.0.0.100,17,5,735.94,167227.86,227.2,4.04,0,183,1
451.84,3,10.0.0.1,10.0.0.100,17,3,108.07,71312.06,659.9,1.42,1,2,0
558.53,1,10.0.0.2,10.0.0.100,17,2,18.88,3324.03,176.1,9.73,1,1,0
60.85,1,10.0.0.2,10.0.0.100,17,2,104.67,136510.85,1304.2,28.84,1,2,0
752.68,1,192.168.101.240,10.0.0.100,6,4,1150.05,80765.55,70.2,0.25,0,111,1
161.33,1,10.0.0.2,10.0.0.100,17,2,228.15,74278.08,325.6,16.69,1,3,0
615.63,3,10.0.0.3,10.0.0.100,6,1,75.82,78557.49,1036.1,2.43,1,11,0
751.68,2,192.168.176.51,10.0.0.100,6,5,1849.02,118617.16,64.2,4.19,0,241,1
330.25,3,10.0.0.1,10.0.0.100,17,2,36.97,5284.04,142.9,22.62,1,1,0
687.72,1,172.16.167.169,10.0.0.100,17,5,2986.58,1496428.75,501.1,5.71,0,170,1
684.1,3,172.16.114.216,10.0.0.100,17,5,483.14,215260.95,445.5,1.35,0,265,1
717.76,1,172.16.157.46,10.0.0.100,17,4,543.94,50693.56,93.2,4.36,0,306,1
766.85,2,192.168.54.229,10.0.0.100,6,5,911.34,106846.55,117.2,5.38,0,421,1
424.25,1,10.0.0.2,10.0.0.100,6,2,21.4,3497.23,163.4,21.08,1,2,0
618.86,2,10.0.0.1,10.0.0.100,6,2,12.85,15781.48,1228.1,17.79,1,3,0
678.19,2,172.16.125.42,10.0.0.100,17,4,634.15,159076.04,250.8,7.69,0,1,1
560.27,2,10.0.0.1,10.0.0.100,17,3,111.21,141410.11,1271.6,23.75,1,3,0
434.28,3,10.0.0.1,10.0.0.100,6,2,6.21,652.45,105.1,6.23,1,2,0
133.16,3,10.0.0.1,10.0.0.100,6,2,97.01,106582.23,1098.6,4.51,1,2,0
722.48,1,192.168.142.231,10.0.0.100,6,5,269.25,28543.54,106.0,2.14,0,1,1
229.88,3,10.0.0.3,10.0.0.100,6,3,72.76,41947.21,576.5,12.56,1,1,0
60.11,1,10.0.0.3,10.0.0.100,17,2,445.59,133736.56,300.1,8.36,1,1,0
190.58,3,10.0.0.2,10.0.0.100,17,1,52.28,13434.48,257.0,3.77,0,14,0
350.77,1,10.0.0.1,10.0.0.100,17,2,86.86,85223.66,981.2,22.93,1,3,0
678.9,2,172.16.253.81,10.0.0.100,17,5,911.6,280492.11,307.7,7.65,1,45,1
542.43,2,10.0.0.3,10.0.0.100,17,3,500.77,270557.18,540.3,9.41,1,1,0
748.82,2,192.168.250.241,10.0.0.100,6,5,1752.02,223570.09,127.6,1.57,0,461,1
763.1,2,192.168.136.123,10.0.0.100,6,5,2011.38,205198.52,102.0,0.28,0,143,1
632.9,3,10.0.0.1,10.0.0.100,17,2,529.91,160859.37,303.6,19.55,1,3,0
698.02,3,172.16.230.207,10.0.0.100,17,5,1448.55,223502.14,154.3,3.7,0,156,1
770.35,3,192.168.136.57,10.0.0.100,6,4,1888.06,204365.19,108.2,3.47,0,326,1
756.17,3,192.168.27.78,10.0.0.100,6,5,2441.58,264679.3,108.4,3.49,0,307,1
76.97,1,10.0.0.1,10.0.0.100,17,3,70.23,61405.62,874.4,3.01,1,3,0
176.49,2,10.0.0.1,10.0.0.100,6,2,395.96,108841.48,274.9,10.62,1,1,0
611.27,1,10.0.0.2,10.0.0.100,6,1,31.32,39657.35,1266.1,10.35,1,16,0
14.96,1,10.0.0.2,10.0.0.100,6,2,86.3,70192.29,813.3,9.0,0,3,0
34.07,1,10.0.0.3,10.0.0.100,6,3,4.93,643.93,130.6,15.1,0,2,0
217.66,2,10.0.0.2,10.0.0.100,6,3,59.75,70435.97,1178.8,17.55,1,2,0
490.48,3,10.0.0.3,10.0.0.100,6,2,100.63,77063.14,765.8,15.12,1,1,0
714.96,2,172.16.11.222,10.0.0.100,17,5,1422.12,544986.5,383.2,1.2,0,3,1
51.58,1,10.0.0.1,10.0.0.100,6,3,95.32,137666.1,1444.3,7.49,1,2,0
728.78,3,192.168.33.134,10.0.0.100,6,4,1959.85,187135.79,95.5,2.68,0,334,1
531.06,2,10.0.0.2,10.0.0.100,17,1,22.33,3326.8,149.0,23.51,1,6,0
615.93,2,10.0.0.2,10.0.0.100,17,1,77.8,97058.7,1247.5,1.18,1,31,0
768.27,1,192.168.201.62,10.0.0.100,6,5,1328.23,172800.97,130.1,2.09,0,249,1
652.96,3,10.0.0.1,10.0.0.100,17,3,108.84,71956.4,661.1,25.12,1,3,0
734.84,2,192.168.241.72,10.0.0.100,6,4,680.65,95140.87,139.8,0.59,0,2,1
37.59,1,10.0.0.1,10.0.0.100,6,3,73.15,42794.58,585.0,16.29,1,1,0
79.41,2,10.0.0.3,10.0.0.100,6,3,81.34,43752.33,537.9,3.55,0,2,0
35.32,3,10.0.0.3,10.0.0.100,17,1,66.71,71771.76,1075.9,10.17,1,44,0
226.85,1,10.0.0.2,10.0.0.100,6,2,49.26,32992.19,669.8,1.02,1,3,0
766.04,2,192.168.201.155,10.0.0.100,6,4,2312.85,300996.08,130.1,3.17,0,3,1
766.23,2,192.168.185.202,10.0.0.100,6,4,2094.81,279161.9,133.3,1.61,0,76,1
271.57,3,10.0.0.3,10.0.0.100,6,3,112.91,140209.87,1241.8,13.61,1,3,0
710.62,2,172.16.43.169,10.0.0.100,17,5,1434.37,223013.6,155.5,3.59,0,1,1
678.18,2,172.16.221.201,10.0.0.100,17,5,717.96,316161.33,440.4,3.9,0,3,1
224.47,2,10.0.0.2,10.0.0.100,17,2,54.13,51876.77,958.4,1.68,0,3,0
234.73,2,10.0.0.1,10.0.0.100,6,2,104.82,61828.92,589.8,10.6,1,1,0
695.3,2,172.16.202.183,10.0.0.100,17,5,1437.93,109324.5,76.0,5.77,0,111,1
246.43,3,10.0.0.3,10.0.0.100,17,3,43.28,3404.69,78.7,27.48,1,1,0
13.38,2,10.0.0.2,10.0.0.100,17,3,34.37,3768.07,109.6,12.78,1,3,0
91.96,3,10.0.0.2,10.0.0.100,6,2,316.08,194691.04,616.0,21.4,1,1,0
683.87,1,172.16.39.218,10.0.0.100,17,5,1600.48,799674.6,499.6,5.14,0,28,1
328.44,1,10.0.0.2,10.0.0.100,17,3,87.45,58260.04,666.2,1.23,1,3,0
769.09,3,192.168.123.107,10.0.0.100,6,5,493.01,54708.8,111.0,6.0,0,416,1
744.14,3,192.168.254.25,10.0.0.100,6,4,2472.98,181729.32,73.5,4.22,0,220,1
253.69,2,10.0.0.3,10.0.0.100,6,1,240.29,132188.87,550.1,19.5,1,23,0
649.54,1,10.0.0.1,10.0.0.100,17,1,48.65,56827.21,1168.1,18.8,1,23,0
565.07,2,10.0.0.1,10.0.0.100,17,3,77.36,81851.78,1058.1,28.07,1,2,0
204.59,1,10.0.0.1,10.0.0.100,6,1,50.45,72312.49,1433.4,6.21,1,19,0
560.35,2,10.0.0.3,10.0.0.100,6,1,20.18,25087.35,1243.4,15.29,1,11,0
75.22,1,10.0.0.3,10.0.0.100,17,2,31.8,3013.63,94.8,11.63,1,1,0
692.51,2,172.16.156.1,10.0.0.100,17,4,2545.18,451574.54,177.4,5.77,0,2,1
275.86,3,10.0.0.2,10.0.0.100,6,3,32.63,36111.3,1106.7,23.8,1,3,0
732.02,1,192.168.234.11,10.0.0.100,6,5,2402.52,189482.09,78.9,5.35,0,64,1
740.3,1,192.168.158.162,10.0.0.100,6,5,1582.59,183343.19,115.8,2.96,0,55,1
98.3,1,10.0.0.1,10.0.0.100,17,2,69.17,50728.52,733.4,29.52,1,3,0
439.76,3,10.0.0.1,10.0.0.100,6,3,109.75,55495.82,505.6,15.75,1,1,0
170.46,2,10.0.0.3,10.0.0.100,17,1,24.14,2679.76,111.0,27.16,1,21,0
351.85,1,10.0.0.2,10.0.0.100,6,3,11.32,697.39,61.6,10.76,1,2,0
563.42,2,10.0.0.2,10.0.0.100,17,2,40.58,58564.68,1443.1,1.2,0,2,0
699.69,2,172.16.19.238,10.0.0.100,17,5,2011.98,664143.96,330.1,1.3,0,177,1
377.57,3,10.0.0.1,10.0.0.100,6,2,12.46,1485.35,119.2,18.51,1,1,0
674.39,2,172.16.235.70,10.0.0.100,17,4,2718.23,756562.66,278.3,0.47,0,363,1
709.07,3,172.16.145.250,10.0.0.100,17,5,264.97,70598.5,266.4,3.94,0,3,1
415.56,1,10.0.0.2,10.0.0.100,6,2,51.29,4741.12,92.4,12.13,1,1,0
351.38,2,10.0.0.3,10.0.0.100,6,2,14.85,14161.12,953.6,21.02,1,2,0
256.92,1,10.0.0.2,10.0.0.100,6,1,51.9,32638.47,628.8,11.69,1,28,0
203.22,2,10.0.0.1,10.0.0.100,6,3,23.99,24967.48,1040.7,15.76,1,1,0
410.8,3,10.0.0.2,10.0.0.100,6,2,15.65,2098.5,134.1,0.68,1,3,0
252.58,3,10.0.0.2,10.0.0.100,6,3,85.93,65220.22,759.0,12.77,1,1,0
738.55,2,192.168.69.239,10.0.0.100,6,5,738.62,55797.06,75.5,4.28,0,382,1
548.15,3,10.0.0.1,10.0.0.100,17,3,99.16,135727.67,1368.8,2.78,1,3,0
11.04,1,10.0.0.1,10.0.0.100,6,3,62.09,45116.94,726.6,3.87,0,2,0
678.33,3,172.16.102.167,10.0.0.100,17,5,830.58,77671.65,93.5,3.79,0,3,1
671.74,2,10.0.0.2,10.0.0.100,17,3,22.09,4359.45,197.4,20.63,1,1,0
770.97,2,192.168.61.72,10.0.0.100,6,4,1112.06,120827.03,108.7,4.03,0,223,1
743.65,1,192.168.231.81,10.0.0.100,6,5,1938.6,122308.86,63.1,2.39,0,465,1
586.41,3,10.0.0.2,10.0.0.100,6,3,67.45,69365.65,1028.4,0.58,1,3,0
696.6,1,172.16.153.215,10.0.0.100,17,4,1521.38,609837.75,400.8,7.69,0,267,1
691.15,3,172.16.23.132,10.0.0.100,17,5,950.32,98997.46,104.2,4.59,0,336,1
710.17,3,172.16.0.139,10.0.0.100,17,5,1151.37,329101.08,285.8,2.6,0,3,1
722.34,2,172.16.103.191,10.0.0.100,17,4,1294.03,367297.5,283.8,3.08,0,284,1
413.89,2,10.0.0.3,10.0.0.100,6,2,22.29,2033.89,91.3,21.99,1,1,0
617.62,3,10.0.0.1,10.0.0.100,6,3,19.29,4747.6,246.1,26.31,1,3,0
756.87,3,192.168.87.166,10.0.0.100,6,5,202.39,25944.86,128.2,5.89,0,30,1
447.9,1,10.0.0.2,10.0.0.100,6,3,475.5,190166.6,399.9,17.48,1,3,0
591.73,2,10.0.0.3,10.0.0.100,6,3,548.23,206276.89,376.3,19.69,1,3,0
764.15,1,192.168.69.208,10.0.0.100,6,4,1322.83,159585.68,120.6,4.47,0,288,1
740.4,1,192.168.187.94,10.0.0.100,6,5,1521.81,154711.79,101.7,2.42,0,151,1
703.73,2,172.16.219.32,10.0.0.100,17,5,256.35,96762.04,377.5,6.72,0,154,1
536.64,3,10.0.0.2,10.0.0.100,6,3,20.97,16478.65,785.9,23.47,1,1,0
128.94,3,10.0.0.2,10.0.0.100,17,1,102.86,60416.17,587.4,3.29,1,38,0
751.16,1,192.168.72.235,10.0.0.100,6,5,1824.05,243374.67,133.4,1.11,0,3,1
129.07,1,10.0.0.3,10.0.0.100,17,3,98.45,77459.1,786.8,13.27,1,2,0
612.34,3,10.0.0.1,10.0.0.100,6,3,32.84,20866.65,635.4,28.1,1,1,0
159.26,2,10.0.0.1,10.0.0.100,6,3,51.21,70792.92,1382.4,7.54,1,1,0
454.19,2,10.0.0.3,10.0.0.100,6,3,98.8,100759.34,1019.8,3.44,0,3,0
555.3,3,10.0.0.3,10.0.0.100,6,1,85.36,85447.01,1001.1,28.01,0,27,0
680.93,2,172.16.220.107,10.0.0.100,17,5,779.2,287609.62,369.1,2.16,0,353,1
676.9,3,172.16.188.60,10.0.0.100,17,4,1509.05,441751.74,292.7,4.74,0,1,1
133.3,3,10.0.0.2,10.0.0.100,6,3,493.42,508532.52,1030.6,25.49,1,2,0
572.23,3,10.0.0.3,10.0.0.100,6,3,17.93,4013.76,223.9,29.88,1,1,0
741.67,1,192.168.226.85,10.0.0.100,6,5,2150.6,142401.4,66.2,2.22,0,63,1
746.09,1,192.168.167.92,10.0.0.100,6,4,2227.08,207193.46,93.0,3.65,0,2,1
634.18,2,10.0.0.2,10.0.0.100,6,3,82.14,81510.51,992.3,11.92,1,3,0
662.04,2,10.0.0.3,10.0.0.100,6,2,6.88,422.04,61.4,24.56,0,2,0
757.57,1,192.168.251.60,10.0.0.100,6,5,2104.26,222791.14,105.9,4.32,0,255,1
282.49,2,10.0.0.3,10.0.0.100,17,3,103.57,148148.66,1430.5,28.69,1,3,0
585.09,3,10.0.0.2,10.0.0.100,6,1,93.15,109175.93,1172.1,8.09,1,17,0
90.04,3,10.0.0.3,10.0.0.100,6,2,118.03,117452.28,995.1,14.45,1,2,0
712.89,2,172.16.253.24,10.0.0.100,17,4,1713.59,629237.04,367.2,6.08,0,69,1
40.76,2,10.0.0.2,10.0.0.100,17,3,24.8,6411.85,258.6,4.26,0,1,0
731.36,2,192.168.52.204,10.0.0.100,6,4,1758.22,150736.72,85.7,4.85,0,2,1
710.21,3,172.16.168.41,10.0.0.100,17,5,1724.67,161367.89,93.6,6.79,0,68,1
25.31,1,10.0.0.2,10.0.0.100,17,2,60.9,59784.72,981.7,16.85,1,2,0
590.57,2,10.0.0.2,10.0.0.100,17,3,81.4,79627.48,978.3,13.92,0,2,0
704.96,2,172.16.17.160,10.0.0.100,17,5,579.03,41195.17,71.1,3.77,0,361,1
673.11,1,10.0.0.2,10.0.0.100,6,2,398.38,472305.83,1185.6,12.56,1,2,0
677.64,1,172.16.81.32,10.0.0.100,17,5,2212.83,719328.04,325.1,4.81,0,361,1
594.25,2,10.0.0.2,10.0.0.100,17,3,469.13,104450.34,222.6,23.77,1,1,0
340.14,1,10.0.0.1,10.0.0.100,6,1,11.39,9519.55,835.9,16.52,1,29,0
680.98,3,172.16.86.70,10.0.0.100,17,5,2281.76,682654.7,299.2,4.32,0,392,1
763.8,3,192.168.39.83,10.0.0.100,6,5,214.99,19618.95,91.3,0.71,0,355,1
524.85,2,10.0.0.2,10.0.0.100,17,3,66.63,41831.36,627.8,15.02,1,3,0
451.73,3,10.0.0.3,10.0.0.100,17,2,47.63,8633.95,181.3,15.84,1,2,0
31.78,2,10.0.0.3,10.0.0.100,6,1,386.56,355201.05,918.9,23.19,1,25,0
599.09,2,10.0.0.1,10.0.0.100,6,2,22.87,14864.31,649.9,17.38,1,1,0
288.97,3,10.0.0.3,10.0.0.100,17,2,111.72,106663.92,954.8,19.13,1,2,0
694.87,1,172.16.185.223,10.0.0.100,17,4,1499.46,145607.21,97.1,7.79,0,236,1
91.72,1,10.0.0.3,10.0.0.100,17,3,8.21,543.9,66.3,6.15,1,2,0
185.34,3,10.0.0.3,10.0.0.100,6,2,106.51,98801.95,927.6,29.74,1,1,0
429.63,2,10.0.0.1,10.0.0.100,6,3,48.58,5036.0,103.7,11.75,1,2,0
70.89,2,10.0.0.3,10.0.0.100,17,2,4.67,663.83,142.3,8.22,1,3,0
565.61,1,10.0.0.1,10.0.0.100,17,2,15.27,8412.57,550.9,2.87,0,3,0
686.62,3,172.16.230.217,10.0.0.100,17,5,1882.01,183498.29,97.5,1.42,0,363,1
582.75,3,10.0.0.1,10.0.0.100,6,1,21.56,1303.91,60.5,1.23,1,31,0
244.33,2,10.0.0.3,10.0.0.100,17,3,195.51,55347.28,283.1,24.28,1,3,0
725.36,3,192.168.111.191,10.0.0.100,6,5,2116.95,118089.37,55.8,3.58,0,3,1
751.24,2,192.168.1.252,10.0.0.100,6,4,315.92,35951.13,113.8,5.7,0,486,1
621.47,3,10.0.0.3,10.0.0.100,6,3,31.52,43497.75,1379.9,5.87,1,3,0
757.29,2,192.168.227.60,10.0.0.100,6,4,206.95,16181.12,78.2,5.45,0,377,1
758.01,3,192.168.116.131,10.0.0.100,6,5,942.44,51803.41,55.0,1.01,0,362,1
5.85,2,10.0.0.3,10.0.0.100,17,1,20.15,26275.23,1303.8,13.0,1,13,0
690.48,1,172.16.212.192,10.0.0.100,17,4,1656.49,500992.16,302.4,0.91,0,393,1
727.34,1,192.168.79.14,10.0.0.100,6,4,1113.77,110324.54,99.1,2.98,0,370,1
482.91,3,10.0.0.3,10.0.0.100,17,2,14.33,3704.26,258.6,25.55,1,3,0
245.9,1,10.0.0.2,10.0.0.100,17,3,64.69,51576.88,797.3,5.99,1,3,0
1.21,1,10.0.0.1,10.0.0.100,17,1,51.81,68558.03,1323.2,13.88,1,27,0
578.16,1,10.0.0.1,10.0.0.100,17,3,337.49,235188.3,696.9,29.59,1,3,0
